# Convergence Analysis - Binomial with Black-Scholes
# Generated: 2025-11-16 02:35:20
"# Parameters: S0=150, K=140, T=0.5, r=0.04, sigma=0.25, option_type=call"

steps,binomial_prices,bs_prices,error,relative_error
368,17.755170923656348,17.752141494801037,0.003029428855310101,0.00017065145949841104
369,17.754815122949143,17.752141494801037,0.002673628148105678,0.0001506087673359683
370,17.75491300235115,17.752141494801037,0.0027715075501113517,0.0001561224346326344
371,17.755041419709283,17.752141494801037,0.0028999249082453105,0.0001633563426189789
372,17.754648428587636,17.752141494801037,0.0025069337865986085,0.00014121866859459178
373,17.75525512407664,17.752141494801037,0.0031136292756031025,0.00017539457290349856
374,17.754377377051796,17.752141494801037,0.0022358822507584364,0.0001259500016611092
375,17.755456506160066,17.752141494801037,0.0033150113590281194,0.0001867386737537534
376,17.75410001791664,17.752141494801037,0.0019585231156042937,0.00011032601988767804
377,17.755645829590836,17.752141494801037,0.0035043347897989463,0.00019740349584444444
378,17.753816516965003,17.752141494801037,0.0016750221639654228,9.435606202530418e-05
379,17.755823351754643,17.752141494801037,0.0036818569536052337,0.00020740353802855372
380,17.753527035777346,17.752141494801037,0.0013855409763081639,7.804923010071426e-05
381,17.755989323943794,17.752141494801037,0.003847829142756609,0.00021675295591146
382,17.753231731786258,17.752141494801037,0.001090236985220372,6.141439248552988e-05
383,17.75614399149586,17.752141494801037,0.004002496694823776,0.00022546556966076251
384,17.75293075842821,17.752141494801037,0.0007892636271726872,4.446019244516692e-05
385,17.75628759402647,17.752141494801037,0.00414609922543363,0.00023355487711991668
386,17.752624265259584,17.752141494801037,0.0004827704585466108,2.719505467484004e-05
387,17.75642036551962,17.752141494801037,0.0042788707185827946,0.00024103405889570683
388,17.752312398045888,17.752141494801037,0.0001709032448502512,9.627190325195562e-06
389,17.756542534503282,17.752141494801037,0.004401039702244702,0.0002479159882504096
390,17.751995298896976,17.752141494801037,0.00014619590406184102,8.235395380588677e-06
391,17.756654324216655,17.752141494801037,0.004512829415617148,0.00025421324052305426
392,17.751673106357497,17.752141494801037,0.0004683884435401353,2.6384898051725727e-05
393,17.756755952734906,17.752141494801037,0.004614457933868721,0.0002599381001565433
394,17.75134595550062,17.752141494801037,0.0007955393004159816,4.48137088502233e-05
395,17.756847633084774,17.752141494801037,0.004706138283737005,0.00026510256720944133
396,17.75101397803531,17.752141494801037,0.001127516765727421,6.351440844799654e-05
397,17.756929573446467,17.752141494801037,0.0047880786454292945,0.0002697183687292911
398,17.750677302400575,17.752141494801037,0.0014641924004621387,8.247976171725242e-05
399,17.757001977207178,17.752141494801037,0.004860482406140676,0.00027379696176735275
400,17.75033605384517,17.752141494801037,0.001805440955866544,0.00010170271324140204
401,17.757065043126296,17.752141494801037,0.004923548325258764,0.0002773495426847907
402,17.749990354533885,17.752141494801037,0.0021511402671521296,0.00012117638132740892
403,17.757118965464155,17.752141494801037,0.0049774706631176,0.0002803870544055387
404,17.749640323622923,17.752141494801037,0.0025011711781139923,0.0001408940537594574
405,17.757163934091892,17.752141494801037,0.005022439290854663,0.0002829201926046812
406,17.749286077325234,17.752141494801037,0.0028554174758035344,0.00016084918411898548
407,17.757200134580376,17.752141494801037,0.005058639779338847,0.0002849594107178754
408,17.748927729038986,17.752141494801037,0.003213765762051679,0.00018103538454742913
409,17.757227748371378,17.752141494801037,0.0050862535703402045,0.0002865149295835539
410,17.748565389364778,17.752141494801037,0.0035761054362595246,0.00020144642477679873
411,17.757246952814004,17.752141494801037,0.005105458012966579,0.00028759673949544534
412,17.748199166230023,17.752141494801037,0.003942328571014286,0.00022207622512297192
413,17.7572579213378,17.752141494801037,0.005116426536762475,0.0002882146099534466
414,17.747829164930955,17.752141494801037,0.00431232987008201,0.00024291885411937124
415,17.75726082350105,17.752141494801037,0.005119328700011749,0.00028837809238457324
416,17.74745548822293,17.752141494801037,0.004686006578108248,0.0002639685234302921
417,17.75725582511058,17.752141494801037,0.0051143303095422255,0.00028809652689170084
418,17.74707823637413,17.752141494801037,0.005063258426908135,0.00028521958482535646
419,17.75724308832157,17.752141494801037,0.005101593520532077,0.00028737904787578167
420,17.746697507249458,17.752141494801037,0.00544398755157971,0.00030666652545407314
421,17.757222771740828,17.752141494801037,0.005081276939790769,0.00028623458985378703
422,17.747047083584363,17.752141494801037,0.005094411216674644,0.000286974459851315
423,17.757195030483793,17.752141494801037,0.005053535682755239,0.0002846718906693729
424,17.747451716166367,17.752141494801037,0.004689778634670461,0.0002641810080233941
425,17.7571600162933,17.752141494801037,0.005018521492264227,0.0002826994981835837
426,17.747844572606702,17.752141494801037,0.004296922194335195,0.0002420509207631997
427,17.75711787761778,17.752141494801037,0.0049763828167428414,0.0002803257746790856
428,17.74822586352685,17.752141494801037,0.003915631274185927,0.00022057233350312547
429,17.757068759669433,17.752141494801037,0.0049272648683960085,0.00027755890013827497
430,17.748595795201336,17.752141494801037,0.003545699599701635,0.00019973362654528428
431,17.75701280453114,17.752141494801037,0.004871309730102524,0.0002744068782647522
432,17.748954569740597,17.752141494801037,0.00318692506044016,0.00017952341475948103
433,17.756950151241046,17.752141494801037,0.004808656440008718,0.00027087754124858685
434,17.74930238510739,17.752141494801037,0.0028391096936459803,0.00015993054665981867
435,17.7568809358532,17.752141494801037,0.0047394410521626185,0.000266978553181915
436,17.749639435287115,17.752141494801037,0.002502059513922461,0.00014094409480992613
437,17.756805291504296,17.752141494801037,0.004663796703258782,0.0002627174138187576
438,17.749965910342354,17.752141494801037,0.0021755844586834883,0.00012255335275018165
439,17.75672334848226,17.752141494801037,0.004581853681223436,0.0002581014624385061
440,17.75028199653235,17.752141494801037,0.001859498268686366,0.00010474782826798366
441,17.756635234329586,17.752141494801037,0.004493739528548701,0.00025313788366686663
442,17.75058787636512,17.752141494801037,0.001553618435917059,8.751724046206245e-05
443,17.756541073881003,17.752141494801037,0.0043995790799655765,0.0002478337095980254
444,17.750883728710622,17.752141494801037,0.0012577660904149468,7.085151336717889e-05
445,17.756440989337083,17.752141494801037,0.004299494536045501,0.00024219582394071541
446,17.751169728916164,17.752141494801037,0.0009717658848735766,5.4740769453542936e-05
447,17.756335100319316,17.752141494801037,0.004193605518278076,0.00023623096512081273
448,17.751446048807527,17.752141494801037,0.0006954459935109014,3.917532956317256e-05
449,17.75622352395794,17.752141494801037,0.004082029156901257,0.00022994573122891884
450,17.751712856842154,17.752141494801037,0.0004286379588833711,2.41457042807429e-05
451,17.756106374906107,17.752141494801037,0.003964880105069568,0.00022334658081847413
452,17.75197031817691,17.752141494801037,0.00017117662412857726,9.642590116730916e-06
453,17.755983765461696,17.752141494801037,0.0038422706606588974,0.00021643983976717175
454,17.75221859471259,17.752141494801037,7.70999115538018e-05,4.343133000397816e-06
455,17.75585580555636,17.752141494801037,0.003714310755324135,0.00020923170066056103
456,17.752457845176327,17.752141494801037,0.00031635037528943144,1.7820406365174538e-05
457,17.755722602884823,17.752141494801037,0.0035811080837859777,0.0002017282300749324
458,17.75268822524576,17.752141494801037,0.0005467304447215326,3.079799949102762e-05
459,17.755584262872105,17.752141494801037,0.0034427680710678032,0.00019393536673173014
460,17.752909887535758,17.752141494801037,0.0007683927347201802,4.3284509361600954e-05
461,17.75544088880016,17.752141494801037,0.0032993939991214916,0.00018585892863054102
462,17.75312298172454,17.752141494801037,0.0009814869235036383,5.5288367535324146e-05
463,17.75529258182033,17.752141494801037,0.0031510870192938967,0.0001775046137513458
464,17.75332765462056,17.752141494801037,0.0011861598195217482,6.681784391303617e-05
465,17.755139441039866,17.752141494801037,0.0029979462388283196,0.000168878004927254
466,17.753524050184758,17.752141494801037,0.001382555383720785,7.788104799219212e-05
467,17.754981563489586,17.752141494801037,0.0028400686885490245,0.00015998456802413265
468,17.753712309636512,17.752141494801037,0.001570814835474721,8.84859348341019e-05
469,17.754819044290258,17.752141494801037,0.0026775494892206098,0.00015082966131183483
470,17.753892571520552,17.752141494801037,0.0017510767195147992,9.864030883415538e-05
471,17.754651976583897,17.752141494801037,0.0025104817828598414,0.00014141853159491046
472,17.75406497169179,17.752141494801037,0.0019234768907523403,0.00010835182286687256
473,17.754480451653613,17.752141494801037,0.002338956852575791,0.00013175632096334896
474,17.754229643492526,17.752141494801037,0.002088148691488101,0.00011762798826832494
475,17.75430455893838,17.752141494801037,0.002163064137342019,0.0001218480676247146
476,17.75438671770087,17.752141494801037,0.0022452228998339763,0.00012647617193066658
477,17.754124386063914,17.752141494801037,0.0019828912628767625,0.00011169870764366541
478,17.75453632264954,17.752141494801037,0.002394827848501535,0.00013490360299363847
479,17.75394001890202,17.752141494801037,0.0017985241009839115,0.00010131307828470353
480,17.75467858426181,17.752141494801037,0.0025370894607732453,0.0001429173748708722
481,17.75375154163022,17.752141494801037,0.001610046829181755,9.069592137113596e-05
482,17.754813626089827,17.752141494801037,0.0026721312887900694,0.00015052444740667713
483,17.753559036726735,17.752141494801037,0.0014175419256972077,7.985188300309316e-05
484,17.754941569418506,17.752141494801037,0.00280007461746834,0.0001577316527298062
485,17.75336258503384,17.752141494801037,0.00122109023280359,6.878551712542417e-05
486,17.75506253322352,17.752141494801037,0.0029210384224818142,0.00016454569288653321
487,17.75316226577622,17.752141494801037,0.0010207709751810512,5.7501286561962016e-05
488,17.75517663431458,17.752141494801037,0.0030351395135426174,0.0001709731479118449
489,17.752958156634758,17.752141494801037,0.0008166618337206444,4.6003567172997986e-05
490,17.755283987330323,17.752141494801037,0.0031424925292853345,0.00017702047554125553
491,17.752750333746285,17.752141494801037,0.0006088389452472143,3.42966478396717e-05
492,17.755384704789194,17.752141494801037,0.0032432099881560816,0.00018269401407745094
493,17.7525388717475,17.752141494801037,0.0003973769464629129,2.2384732939363415e-05
494,17.755478897156035,17.752141494801037,0.003337402354997465,0.00018799998614110134
495,17.75232384381956,17.752141494801037,0.00018234901852309804,1.0271944856709344e-05
496,17.755566672860397,17.752141494801037,0.0034251780593592684,0.00019294449970232492
497,17.752105321699634,17.752141494801037,3.617310140313634e-05,2.037675365179471e-06
498,17.755648138380348,17.752141494801037,0.00350664357931052,0.00019753355280192474
499,17.751883375736863,17.752141494801037,0.0002581190641741671,1.4540164872489376e-05
500,17.75572339821419,17.752141494801037,0.003581903413152787,0.00020177303195796393
